Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
03/04/2023 1:04:25 PM,"510","15.1","31","824.1"
03/04/2023 1:06:25 PM,"510","15.1","31","824.1"
03/04/2023 1:07:25 PM,"510","15.1","31","824.1"
03/04/2023 1:07:51 PM,"510","15.1","31","824.1"
03/04/2023 1:08:25 PM,"505","15.2","31","824.0"
03/04/2023 1:09:25 PM,"505","15.2","31","824.0"
03/04/2023 1:11:25 PM,"505","15.2","31","824.0"
03/04/2023 1:12:25 PM,"505","15.2","31","824.0"
03/04/2023 1:12:51 PM,"505","15.2","31","824.0"
03/04/2023 1:13:25 PM,"517","15.2","31","823.9"
03/04/2023 1:14:25 PM,"517","15.2","31","823.9"
03/04/2023 1:16:25 PM,"517","15.2","31","823.9"
03/04/2023 1:17:25 PM,"517","15.2","31","823.9"
03/04/2023 1:17:51 PM,"517","15.2","31","823.9"
03/04/2023 1:18:25 PM,"504","15.2","31","823.9"
03/04/2023 1:19:25 PM,"504","15.2","31","823.9"
03/04/2023 1:21:25 PM,"504","15.2","31","823.9"
03/04/2023 1:22:25 PM,"504","15.2","31","823.9"
03/04/2023 1:22:51 PM,"504","15.2","31","823.9"
03/04/2023 1:23:25 PM,"523","15.3","31","823.8"
03/04/2023 1:24:25 PM,"523","15.3","31","823.8"
03/04/2023 1:26:25 PM,"523","15.3","31","823.8"
03/04/2023 1:27:25 PM,"523","15.3","31","823.8"
03/04/2023 1:27:51 PM,"523","15.3","31","823.8"
03/04/2023 1:28:25 PM,"528","15.3","31","823.4"
03/04/2023 1:29:25 PM,"528","15.3","31","823.4"
03/04/2023 1:31:25 PM,"528","15.3","31","823.4"
03/04/2023 1:32:25 PM,"528","15.3","31","823.4"
03/04/2023 1:32:51 PM,"528","15.3","31","823.4"
03/04/2023 1:33:25 PM,"527","15.3","31","823.5"
03/04/2023 1:34:25 PM,"527","15.3","31","823.5"
03/04/2023 1:36:25 PM,"527","15.3","31","823.5"
03/04/2023 1:37:25 PM,"527","15.3","31","823.5"
03/04/2023 1:37:51 PM,"527","15.3","31","823.5"
03/04/2023 1:38:25 PM,"518","15.3","31","823.4"
03/04/2023 1:39:25 PM,"518","15.3","31","823.4"
03/04/2023 1:41:24 PM,"518","15.3","31","823.4"
03/04/2023 1:42:24 PM,"518","15.3","31","823.4"
03/04/2023 1:42:51 PM,"518","15.3","31","823.4"
03/04/2023 1:43:24 PM,"532","15.4","31","823.4"
03/04/2023 1:44:24 PM,"532","15.4","31","823.4"
03/04/2023 1:46:24 PM,"532","15.4","31","823.4"
03/04/2023 1:47:24 PM,"532","15.4","31","823.4"
03/04/2023 1:47:51 PM,"532","15.4","31","823.4"
03/04/2023 1:48:24 PM,"524","15.4","31","823.2"
03/04/2023 1:49:24 PM,"524","15.4","31","823.2"
03/04/2023 1:51:24 PM,"524","15.4","31","823.2"
03/04/2023 1:52:24 PM,"524","15.4","31","823.2"
03/04/2023 1:52:51 PM,"524","15.4","31","823.2"
03/04/2023 1:53:24 PM,"525","15.4","31","823.1"
03/04/2023 1:54:24 PM,"525","15.4","31","823.1"
03/04/2023 1:56:24 PM,"525","15.4","31","823.1"
03/04/2023 1:57:24 PM,"525","15.4","31","823.1"
03/04/2023 1:57:51 PM,"525","15.4","31","823.1"
03/04/2023 1:58:24 PM,"506","15.5","31","822.9"
03/04/2023 1:59:24 PM,"506","15.5","31","822.9"
03/04/2023 2:01:24 PM,"506","15.5","31","822.9"
03/04/2023 2:02:24 PM,"506","15.5","31","822.9"
03/04/2023 2:02:51 PM,"506","15.5","31","822.9"
03/04/2023 2:03:24 PM,"519","15.5","31","822.7"
03/04/2023 2:04:24 PM,"519","15.5","31","822.7"
03/04/2023 2:06:24 PM,"519","15.5","31","822.7"
03/04/2023 2:07:24 PM,"519","15.5","31","822.7"
03/04/2023 2:07:51 PM,"519","15.5","31","822.7"
03/04/2023 2:08:24 PM,"510","15.5","31","822.7"
03/04/2023 2:09:24 PM,"510","15.5","31","822.7"
03/04/2023 2:11:24 PM,"510","15.5","31","822.7"
03/04/2023 2:12:24 PM,"510","15.5","31","822.7"
03/04/2023 2:12:51 PM,"510","15.5","31","822.7"
03/04/2023 2:13:24 PM,"524","15.5","31","822.7"
03/04/2023 2:14:24 PM,"524","15.5","31","822.7"
03/04/2023 2:16:24 PM,"524","15.5","31","822.7"
03/04/2023 2:17:24 PM,"524","15.5","31","822.7"
03/04/2023 2:17:51 PM,"524","15.5","31","822.7"
03/04/2023 2:18:24 PM,"505","15.6","31","822.5"
03/04/2023 2:19:24 PM,"505","15.6","31","822.5"
03/04/2023 2:21:24 PM,"505","15.6","31","822.5"
03/04/2023 2:22:24 PM,"505","15.6","31","822.5"
03/04/2023 2:22:51 PM,"505","15.6","31","822.5"
03/04/2023 2:23:24 PM,"502","15.6","31","822.4"
03/04/2023 2:24:24 PM,"502","15.6","31","822.4"
03/04/2023 2:26:24 PM,"502","15.6","31","822.4"
03/04/2023 2:27:24 PM,"502","15.6","31","822.4"
03/04/2023 2:27:51 PM,"502","15.6","31","822.4"
03/04/2023 2:28:24 PM,"511","15.6","31","822.4"
03/04/2023 2:29:24 PM,"511","15.6","31","822.4"
03/04/2023 2:31:24 PM,"511","15.6","31","822.4"
03/04/2023 2:32:24 PM,"511","15.6","31","822.4"
03/04/2023 2:32:51 PM,"511","15.6","31","822.4"
03/04/2023 2:33:24 PM,"502","15.7","31","822.2"
03/04/2023 2:34:24 PM,"502","15.7","31","822.2"
03/04/2023 2:36:24 PM,"502","15.7","31","822.2"
03/04/2023 2:37:24 PM,"502","15.7","31","822.2"
03/04/2023 2:37:51 PM,"502","15.7","31","822.2"
03/04/2023 2:38:24 PM,"527","15.7","31","822.2"
03/04/2023 2:39:24 PM,"527","15.7","31","822.2"
03/04/2023 2:41:24 PM,"527","15.7","31","822.2"
03/04/2023 2:42:24 PM,"527","15.7","31","822.2"
03/04/2023 2:42:51 PM,"527","15.7","31","822.2"
03/04/2023 2:43:24 PM,"518","15.7","31","822.0"
03/04/2023 2:44:24 PM,"518","15.7","31","822.0"
03/04/2023 2:46:24 PM,"518","15.7","31","822.0"
03/04/2023 2:47:24 PM,"518","15.7","31","822.0"
03/04/2023 2:47:51 PM,"518","15.7","31","822.0"
03/04/2023 2:48:24 PM,"519","15.7","31","821.9"
03/04/2023 2:49:24 PM,"519","15.7","31","821.9"
03/04/2023 2:51:24 PM,"519","15.7","31","821.9"
03/04/2023 2:52:24 PM,"519","15.7","31","821.9"
03/04/2023 2:52:51 PM,"519","15.7","31","821.9"
03/04/2023 2:53:24 PM,"515","15.8","31","821.8"
03/04/2023 2:54:24 PM,"515","15.8","31","821.8"
03/04/2023 2:56:24 PM,"515","15.8","31","821.8"
03/04/2023 2:57:24 PM,"515","15.8","31","821.8"
03/04/2023 2:57:51 PM,"515","15.8","31","821.8"
03/04/2023 2:58:24 PM,"526","15.8","31","821.8"
03/04/2023 2:59:24 PM,"526","15.8","31","821.8"
03/04/2023 3:01:24 PM,"526","15.8","31","821.8"
03/04/2023 3:02:24 PM,"526","15.8","31","821.8"
03/04/2023 3:02:51 PM,"526","15.8","31","821.8"
03/04/2023 3:03:24 PM,"520","15.8","31","821.7"
03/04/2023 3:04:24 PM,"520","15.8","31","821.7"
03/04/2023 3:06:24 PM,"520","15.8","31","821.7"
03/04/2023 3:07:24 PM,"520","15.8","31","821.7"
03/04/2023 3:07:51 PM,"520","15.8","31","821.7"
03/04/2023 3:08:24 PM,"509","15.9","31","821.6"
03/04/2023 3:09:24 PM,"509","15.9","31","821.6"
03/04/2023 3:11:24 PM,"509","15.9","31","821.6"
03/04/2023 3:12:24 PM,"509","15.9","31","821.6"
03/04/2023 3:12:51 PM,"509","15.9","31","821.6"
03/04/2023 3:13:24 PM,"520","15.9","31","821.7"
03/04/2023 3:14:24 PM,"520","15.9","31","821.7"
03/04/2023 3:16:24 PM,"520","15.9","31","821.7"
03/04/2023 3:17:24 PM,"520","15.9","31","821.7"
03/04/2023 3:17:51 PM,"520","15.9","31","821.7"
03/04/2023 3:18:24 PM,"523","15.9","31","821.4"
03/04/2023 3:19:24 PM,"523","15.9","31","821.4"
03/04/2023 3:21:24 PM,"523","15.9","31","821.4"
03/04/2023 3:22:24 PM,"523","15.9","31","821.4"
03/04/2023 3:22:51 PM,"523","15.9","31","821.4"
03/04/2023 3:23:24 PM,"503","16.0","31","821.4"
03/04/2023 3:24:24 PM,"503","16.0","31","821.4"
03/04/2023 3:26:24 PM,"503","16.0","31","821.4"
03/04/2023 3:27:24 PM,"503","16.0","31","821.4"
03/04/2023 3:27:51 PM,"503","16.0","31","821.4"
03/04/2023 3:28:24 PM,"505","16.0","31","821.2"
03/04/2023 3:29:24 PM,"505","16.0","31","821.2"
03/04/2023 3:31:24 PM,"505","16.0","31","821.2"
03/04/2023 3:32:24 PM,"505","16.0","31","821.2"
03/04/2023 3:32:51 PM,"505","16.0","31","821.2"
03/04/2023 3:33:24 PM,"511","16.1","31","821.0"
03/04/2023 3:34:24 PM,"511","16.1","31","821.0"
03/04/2023 3:36:24 PM,"511","16.1","31","821.0"
03/04/2023 3:37:24 PM,"511","16.1","31","821.0"
03/04/2023 3:37:51 PM,"511","16.1","31","821.0"
03/04/2023 3:38:24 PM,"515","16.1","31","821.0"
03/04/2023 3:39:24 PM,"515","16.1","31","821.0"
03/04/2023 3:41:24 PM,"515","16.1","31","821.0"
03/04/2023 3:42:24 PM,"515","16.1","31","821.0"
03/04/2023 3:42:51 PM,"515","16.1","31","821.0"
03/04/2023 3:43:24 PM,"513","16.1","31","820.8"
03/04/2023 3:44:24 PM,"513","16.1","31","820.8"
03/04/2023 3:46:24 PM,"513","16.1","31","820.8"
03/04/2023 3:47:24 PM,"513","16.1","31","820.8"
03/04/2023 3:47:51 PM,"513","16.1","31","820.8"
03/04/2023 3:48:24 PM,"512","16.2","31","820.7"
03/04/2023 3:49:24 PM,"512","16.2","31","820.7"
03/04/2023 3:51:24 PM,"512","16.2","31","820.7"
03/04/2023 3:52:24 PM,"512","16.2","31","820.7"
03/04/2023 3:52:51 PM,"512","16.2","31","820.7"
03/04/2023 3:53:24 PM,"525","16.2","31","820.6"
03/04/2023 3:54:24 PM,"525","16.2","31","820.6"
03/04/2023 3:56:24 PM,"525","16.2","31","820.6"
03/04/2023 3:57:24 PM,"525","16.2","31","820.6"
03/04/2023 3:57:51 PM,"525","16.2","31","820.6"
03/04/2023 3:58:24 PM,"510","16.2","31","820.6"
03/04/2023 3:59:24 PM,"510","16.2","31","820.6"
03/04/2023 4:01:24 PM,"510","16.2","31","820.6"
03/04/2023 4:02:24 PM,"510","16.2","31","820.6"
03/04/2023 4:02:51 PM,"510","16.2","31","820.6"
03/04/2023 4:03:24 PM,"511","16.2","31","820.6"
03/04/2023 4:04:24 PM,"511","16.2","31","820.6"
03/04/2023 4:06:24 PM,"511","16.2","31","820.6"
03/04/2023 4:07:24 PM,"511","16.2","31","820.6"
03/04/2023 4:07:51 PM,"511","16.2","31","820.6"
03/04/2023 4:08:24 PM,"507","16.3","31","820.6"
03/04/2023 4:09:24 PM,"507","16.3","31","820.6"
03/04/2023 4:11:24 PM,"507","16.3","31","820.6"
03/04/2023 4:12:24 PM,"507","16.3","31","820.6"
03/04/2023 4:12:51 PM,"507","16.3","31","820.6"
03/04/2023 4:13:24 PM,"511","16.3","31","820.5"
03/04/2023 4:14:24 PM,"511","16.3","31","820.5"
03/04/2023 4:16:24 PM,"511","16.3","31","820.5"
03/04/2023 4:17:24 PM,"511","16.3","31","820.5"
03/04/2023 4:17:51 PM,"511","16.3","31","820.5"
03/04/2023 4:18:24 PM,"496","16.3","31","820.3"
03/04/2023 4:19:24 PM,"496","16.3","31","820.3"
03/04/2023 4:21:24 PM,"496","16.3","31","820.3"
03/04/2023 4:22:24 PM,"496","16.3","31","820.3"
03/04/2023 4:22:51 PM,"496","16.3","31","820.3"
03/04/2023 4:23:24 PM,"501","16.3","31","820.3"
03/04/2023 4:24:24 PM,"501","16.3","31","820.3"
03/04/2023 4:26:24 PM,"501","16.3","31","820.3"
03/04/2023 4:27:24 PM,"501","16.3","31","820.3"
03/04/2023 4:27:51 PM,"501","16.3","31","820.3"
03/04/2023 4:28:24 PM,"497","16.4","31","820.5"
03/04/2023 4:29:24 PM,"497","16.4","31","820.5"
03/04/2023 4:31:24 PM,"497","16.4","31","820.5"
03/04/2023 4:32:24 PM,"497","16.4","31","820.5"
03/04/2023 4:32:51 PM,"497","16.4","31","820.5"
03/04/2023 4:33:24 PM,"507","16.4","32","820.3"
03/04/2023 4:34:24 PM,"507","16.4","32","820.3"
03/04/2023 4:36:24 PM,"507","16.4","32","820.3"
03/04/2023 4:37:24 PM,"507","16.4","32","820.3"
03/04/2023 4:37:51 PM,"507","16.4","32","820.3"
03/04/2023 4:38:24 PM,"514","16.4","31","820.1"
03/04/2023 4:39:24 PM,"514","16.4","31","820.1"
03/04/2023 4:41:24 PM,"514","16.4","31","820.1"
03/04/2023 4:42:24 PM,"514","16.4","31","820.1"
03/04/2023 4:42:51 PM,"514","16.4","31","820.1"
03/04/2023 4:43:24 PM,"500","16.4","31","820.1"
03/04/2023 4:44:24 PM,"500","16.4","31","820.1"
03/04/2023 4:46:24 PM,"500","16.4","31","820.1"
03/04/2023 4:47:24 PM,"500","16.4","31","820.1"
03/04/2023 4:47:51 PM,"500","16.4","31","820.1"
03/04/2023 4:48:24 PM,"510","16.4","31","820.1"
03/04/2023 4:49:24 PM,"510","16.4","31","820.1"
03/04/2023 4:51:24 PM,"510","16.4","31","820.1"
03/04/2023 4:52:24 PM,"510","16.4","31","820.1"
03/04/2023 4:52:51 PM,"510","16.4","31","820.1"
03/04/2023 4:53:24 PM,"495","16.5","31","820.0"
03/04/2023 4:54:24 PM,"495","16.5","31","820.0"
03/04/2023 4:56:24 PM,"495","16.5","31","820.0"
03/04/2023 4:57:24 PM,"495","16.5","31","820.0"
03/04/2023 4:57:51 PM,"495","16.5","31","820.0"
03/04/2023 4:58:24 PM,"500","16.5","31","819.9"
03/04/2023 4:59:24 PM,"500","16.5","31","819.9"
03/04/2023 5:01:24 PM,"500","16.5","31","819.9"
03/04/2023 5:02:24 PM,"500","16.5","31","819.9"
03/04/2023 5:02:51 PM,"500","16.5","31","819.9"
03/04/2023 5:03:24 PM,"509","16.5","31","819.9"
03/04/2023 5:04:24 PM,"509","16.5","31","819.9"
03/04/2023 5:06:24 PM,"509","16.5","31","819.9"
03/04/2023 5:07:24 PM,"509","16.5","31","819.9"
03/04/2023 5:07:51 PM,"509","16.5","31","819.9"
03/04/2023 5:08:24 PM,"514","16.6","31","819.9"
03/04/2023 5:09:24 PM,"514","16.6","31","819.9"
03/04/2023 5:11:24 PM,"514","16.6","31","819.9"
03/04/2023 5:12:24 PM,"514","16.6","31","819.9"
03/04/2023 5:12:51 PM,"514","16.6","31","819.9"
03/04/2023 5:13:24 PM,"499","16.6","31","819.9"
03/04/2023 5:14:24 PM,"499","16.6","31","819.9"
03/04/2023 5:16:24 PM,"499","16.6","31","819.9"
03/04/2023 5:17:24 PM,"499","16.6","31","819.9"
03/04/2023 5:17:51 PM,"499","16.6","31","819.9"
03/04/2023 5:18:24 PM,"506","16.6","31","820.0"
03/04/2023 5:19:24 PM,"506","16.6","31","820.0"
03/04/2023 5:21:24 PM,"506","16.6","31","820.0"
03/04/2023 5:22:24 PM,"506","16.6","31","820.0"
03/04/2023 5:22:51 PM,"506","16.6","31","820.0"
03/04/2023 5:23:24 PM,"500","16.6","31","819.9"
03/04/2023 5:24:24 PM,"500","16.6","31","819.9"
03/04/2023 5:26:24 PM,"500","16.6","31","819.9"
03/04/2023 5:27:24 PM,"500","16.6","31","819.9"
03/04/2023 5:27:51 PM,"500","16.6","31","819.9"
03/04/2023 5:28:24 PM,"509","16.6","31","819.8"
03/04/2023 5:29:24 PM,"509","16.6","31","819.8"
03/04/2023 5:31:24 PM,"509","16.6","31","819.8"
03/04/2023 5:32:24 PM,"509","16.6","31","819.8"
03/04/2023 5:32:51 PM,"509","16.6","31","819.8"
03/04/2023 5:33:24 PM,"510","16.6","31","819.8"
03/04/2023 5:34:24 PM,"510","16.6","31","819.8"
03/04/2023 5:36:24 PM,"510","16.6","31","819.8"
03/04/2023 5:37:24 PM,"510","16.6","31","819.8"
03/04/2023 5:37:51 PM,"510","16.6","31","819.8"
03/04/2023 5:38:24 PM,"505","16.6","31","819.7"
03/04/2023 5:39:24 PM,"505","16.6","31","819.7"
03/04/2023 5:41:24 PM,"505","16.6","31","819.7"
03/04/2023 5:42:24 PM,"505","16.6","31","819.7"
03/04/2023 5:42:51 PM,"505","16.6","31","819.7"
03/04/2023 5:43:24 PM,"508","16.6","31","819.7"
03/04/2023 5:44:24 PM,"508","16.6","31","819.7"
03/04/2023 5:46:24 PM,"508","16.6","31","819.7"
03/04/2023 5:47:24 PM,"508","16.6","31","819.7"
03/04/2023 5:47:51 PM,"508","16.6","31","819.7"
03/04/2023 5:48:24 PM,"509","16.6","31","819.6"
03/04/2023 5:49:24 PM,"509","16.6","31","819.6"
03/04/2023 5:51:24 PM,"509","16.6","31","819.6"
03/04/2023 5:52:24 PM,"509","16.6","31","819.6"
03/04/2023 5:52:51 PM,"509","16.6","31","819.6"
03/04/2023 5:53:24 PM,"516","16.6","31","819.5"
03/04/2023 5:54:24 PM,"516","16.6","31","819.5"
03/04/2023 5:56:24 PM,"516","16.6","31","819.5"
03/04/2023 5:57:24 PM,"516","16.6","31","819.5"
03/04/2023 5:57:51 PM,"516","16.6","31","819.5"
03/04/2023 5:58:24 PM,"512","16.6","31","819.6"
03/04/2023 5:59:24 PM,"512","16.6","31","819.6"
03/04/2023 6:01:24 PM,"512","16.6","31","819.6"
03/04/2023 6:02:24 PM,"512","16.6","31","819.6"
03/04/2023 6:02:51 PM,"512","16.6","31","819.6"
03/04/2023 6:03:24 PM,"523","16.6","31","819.6"
03/04/2023 6:04:24 PM,"523","16.6","31","819.6"
03/04/2023 6:06:24 PM,"523","16.6","31","819.6"
03/04/2023 6:07:24 PM,"523","16.6","31","819.6"
03/04/2023 6:07:51 PM,"523","16.6","31","819.6"
03/04/2023 6:08:24 PM,"511","16.6","31","819.5"
03/04/2023 6:09:24 PM,"511","16.6","31","819.5"
03/04/2023 6:11:24 PM,"511","16.6","31","819.5"
03/04/2023 6:12:24 PM,"511","16.6","31","819.5"
03/04/2023 6:12:51 PM,"511","16.6","31","819.5"
03/04/2023 6:13:24 PM,"516","16.6","31","819.3"
03/04/2023 6:14:24 PM,"516","16.6","31","819.3"
03/04/2023 6:16:24 PM,"516","16.6","31","819.3"
03/04/2023 6:17:24 PM,"516","16.6","31","819.3"
03/04/2023 6:17:51 PM,"516","16.6","31","819.3"
03/04/2023 6:18:24 PM,"493","16.4","31","819.4"
03/04/2023 6:19:24 PM,"493","16.4","31","819.4"
03/04/2023 6:21:24 PM,"493","16.4","31","819.4"
03/04/2023 6:22:24 PM,"493","16.4","31","819.4"
03/04/2023 6:22:51 PM,"493","16.4","31","819.4"
03/04/2023 6:23:24 PM,"490","16.2","31","819.4"
03/04/2023 6:24:24 PM,"490","16.2","31","819.4"
03/04/2023 6:26:24 PM,"490","16.2","31","819.4"
03/04/2023 6:27:24 PM,"490","16.2","31","819.4"
03/04/2023 6:27:51 PM,"490","16.2","31","819.4"
03/04/2023 6:28:24 PM,"473","16.1","31","819.5"
03/04/2023 6:29:24 PM,"473","16.1","31","819.5"
03/04/2023 6:31:24 PM,"473","16.1","31","819.5"
03/04/2023 6:32:24 PM,"473","16.1","31","819.5"
03/04/2023 6:32:51 PM,"473","16.1","31","819.5"
03/04/2023 6:33:24 PM,"469","15.9","31","819.5"
03/04/2023 6:34:24 PM,"469","15.9","31","819.5"
03/04/2023 6:36:24 PM,"469","15.9","31","819.5"
03/04/2023 6:37:24 PM,"469","15.9","31","819.5"
03/04/2023 6:37:51 PM,"469","15.9","31","819.5"
03/04/2023 6:38:24 PM,"469","15.8","31","819.4"
03/04/2023 6:39:24 PM,"469","15.8","31","819.4"
03/04/2023 6:41:24 PM,"469","15.8","31","819.4"
03/04/2023 6:42:24 PM,"469","15.8","31","819.4"
03/04/2023 6:42:51 PM,"469","15.8","31","819.4"
03/04/2023 6:43:24 PM,"480","15.6","31","819.4"
03/04/2023 6:44:24 PM,"480","15.6","31","819.4"
03/04/2023 6:46:24 PM,"480","15.6","31","819.4"
03/04/2023 6:47:24 PM,"480","15.6","31","819.4"
03/04/2023 6:47:51 PM,"480","15.6","31","819.4"
03/04/2023 6:48:24 PM,"493","15.5","31","819.3"
03/04/2023 6:49:24 PM,"493","15.5","31","819.3"
03/04/2023 6:51:24 PM,"493","15.5","31","819.3"
03/04/2023 6:52:24 PM,"493","15.5","31","819.3"
03/04/2023 6:52:51 PM,"493","15.5","31","819.3"
03/04/2023 6:53:24 PM,"479","15.4","31","819.4"
03/04/2023 6:54:24 PM,"479","15.4","31","819.4"
03/04/2023 6:56:24 PM,"479","15.4","31","819.4"
03/04/2023 6:57:24 PM,"479","15.4","31","819.4"
03/04/2023 6:57:51 PM,"479","15.4","31","819.4"
03/04/2023 6:58:24 PM,"466","15.3","31","819.4"
03/04/2023 6:59:24 PM,"466","15.3","31","819.4"
03/04/2023 7:01:24 PM,"466","15.3","31","819.4"
03/04/2023 7:02:24 PM,"466","15.3","31","819.4"
03/04/2023 7:02:51 PM,"466","15.3","31","819.4"
03/04/2023 7:03:24 PM,"491","15.2","31","819.4"
03/04/2023 7:04:24 PM,"491","15.2","31","819.4"
03/04/2023 7:06:24 PM,"491","15.2","31","819.4"
03/04/2023 7:07:24 PM,"491","15.2","31","819.4"
03/04/2023 7:07:51 PM,"491","15.2","31","819.4"
03/04/2023 7:08:24 PM,"494","15.3","31","819.3"
03/04/2023 7:09:24 PM,"494","15.3","31","819.3"
03/04/2023 7:11:24 PM,"494","15.3","31","819.3"
03/04/2023 7:12:24 PM,"494","15.3","31","819.3"
03/04/2023 7:12:51 PM,"494","15.3","31","819.3"
03/04/2023 7:13:24 PM,"508","15.4","31","819.2"
03/04/2023 7:14:24 PM,"508","15.4","31","819.2"
03/04/2023 7:16:24 PM,"508","15.4","31","819.2"
03/04/2023 7:17:24 PM,"508","15.4","31","819.2"
03/04/2023 7:17:51 PM,"508","15.4","31","819.2"
03/04/2023 7:18:24 PM,"512","15.4","31","819.2"
03/04/2023 7:19:24 PM,"512","15.4","31","819.2"
03/04/2023 7:21:24 PM,"512","15.4","31","819.2"
03/04/2023 7:22:24 PM,"512","15.4","31","819.2"
03/04/2023 7:22:51 PM,"512","15.4","31","819.2"
03/04/2023 7:23:24 PM,"509","15.5","31","819.3"
03/04/2023 7:24:24 PM,"509","15.5","31","819.3"
03/04/2023 7:26:24 PM,"509","15.5","31","819.3"
03/04/2023 7:27:24 PM,"509","15.5","31","819.3"
03/04/2023 7:27:51 PM,"509","15.5","31","819.3"
03/04/2023 7:28:24 PM,"508","15.5","31","819.2"
03/04/2023 7:29:24 PM,"508","15.5","31","819.2"
03/04/2023 7:31:24 PM,"508","15.5","31","819.2"
03/04/2023 7:32:24 PM,"508","15.5","31","819.2"
03/04/2023 7:32:51 PM,"508","15.5","31","819.2"
03/04/2023 7:33:24 PM,"498","15.5","31","819.5"
03/04/2023 7:34:24 PM,"498","15.5","31","819.5"
03/04/2023 7:36:24 PM,"498","15.5","31","819.5"
03/04/2023 7:37:24 PM,"498","15.5","31","819.5"
03/04/2023 7:37:51 PM,"498","15.5","31","819.5"
03/04/2023 7:38:24 PM,"519","15.5","31","819.1"
03/04/2023 7:39:24 PM,"519","15.5","31","819.1"
03/04/2023 7:41:24 PM,"519","15.5","31","819.1"
03/04/2023 7:42:24 PM,"519","15.5","31","819.1"
03/04/2023 7:42:51 PM,"519","15.5","31","819.1"
03/04/2023 7:43:24 PM,"508","15.6","31","819.3"
03/04/2023 7:44:24 PM,"508","15.6","31","819.3"
03/04/2023 7:46:24 PM,"508","15.6","31","819.3"
03/04/2023 7:47:24 PM,"508","15.6","31","819.3"
03/04/2023 7:47:51 PM,"508","15.6","31","819.3"
03/04/2023 7:48:24 PM,"511","15.5","31","819.3"
03/04/2023 7:49:24 PM,"511","15.5","31","819.3"
03/04/2023 7:51:24 PM,"511","15.5","31","819.3"
03/04/2023 7:52:24 PM,"511","15.5","31","819.3"
03/04/2023 7:52:51 PM,"511","15.5","31","819.3"
03/04/2023 7:53:24 PM,"512","15.6","31","819.2"
03/04/2023 7:54:24 PM,"512","15.6","31","819.2"
03/04/2023 7:56:24 PM,"512","15.6","31","819.2"
03/04/2023 7:57:24 PM,"512","15.6","31","819.2"
03/04/2023 7:57:51 PM,"512","15.6","31","819.2"
03/04/2023 7:58:24 PM,"498","15.5","31","819.6"
03/04/2023 7:59:24 PM,"498","15.5","31","819.6"
03/04/2023 8:01:24 PM,"498","15.5","31","819.6"
03/04/2023 8:02:24 PM,"498","15.5","31","819.6"
03/04/2023 8:02:51 PM,"498","15.5","31","819.6"
03/04/2023 8:03:24 PM,"506","15.5","31","819.4"
03/04/2023 8:04:24 PM,"506","15.5","31","819.4"
03/04/2023 8:06:24 PM,"506","15.5","31","819.4"
03/04/2023 8:07:24 PM,"506","15.5","31","819.4"
03/04/2023 8:07:51 PM,"506","15.5","31","819.4"
03/04/2023 8:08:24 PM,"509","15.5","31","819.5"
03/04/2023 8:09:24 PM,"509","15.5","31","819.5"
03/04/2023 8:11:24 PM,"509","15.5","31","819.5"
03/04/2023 8:12:24 PM,"509","15.5","31","819.5"
03/04/2023 8:12:51 PM,"509","15.5","31","819.5"
03/04/2023 8:13:24 PM,"500","15.6","31","819.4"
03/04/2023 8:14:24 PM,"500","15.6","31","819.4"
03/04/2023 8:16:24 PM,"500","15.6","31","819.4"
03/04/2023 8:17:24 PM,"500","15.6","31","819.4"
03/04/2023 8:17:51 PM,"500","15.6","31","819.4"
03/04/2023 8:18:24 PM,"497","15.8","31","819.3"
03/04/2023 8:19:24 PM,"497","15.8","31","819.3"
03/04/2023 8:21:24 PM,"497","15.8","31","819.3"
03/04/2023 8:22:24 PM,"497","15.8","31","819.3"
03/04/2023 8:22:51 PM,"497","15.8","31","819.3"
03/04/2023 8:23:24 PM,"498","15.9","31","819.4"
03/04/2023 8:24:24 PM,"498","15.9","31","819.4"
03/04/2023 8:26:24 PM,"498","15.9","31","819.4"
03/04/2023 8:27:24 PM,"498","15.9","31","819.4"
03/04/2023 8:27:51 PM,"498","15.9","31","819.4"
03/04/2023 8:28:24 PM,"481","15.9","31","819.4"
03/04/2023 8:29:24 PM,"481","15.9","31","819.4"
03/04/2023 8:31:24 PM,"481","15.9","31","819.4"
03/04/2023 8:32:24 PM,"481","15.9","31","819.4"
03/04/2023 8:32:51 PM,"481","15.9","31","819.4"
03/04/2023 8:33:24 PM,"490","15.5","31","819.3"
03/04/2023 8:34:24 PM,"490","15.5","31","819.3"
03/04/2023 8:36:24 PM,"490","15.5","31","819.3"
03/04/2023 8:37:24 PM,"490","15.5","31","819.3"
03/04/2023 8:37:51 PM,"490","15.5","31","819.3"
03/04/2023 8:38:24 PM,"494","15.5","31","819.6"
03/04/2023 8:39:24 PM,"494","15.5","31","819.6"
03/04/2023 8:41:24 PM,"494","15.5","31","819.6"
03/04/2023 8:42:24 PM,"494","15.5","31","819.6"
03/04/2023 8:42:50 PM,"494","15.5","31","819.6"
03/04/2023 8:43:24 PM,"510","15.5","31","819.7"
03/04/2023 8:44:24 PM,"510","15.5","31","819.7"
03/04/2023 8:46:24 PM,"510","15.5","31","819.7"
03/04/2023 8:47:24 PM,"510","15.5","31","819.7"
03/04/2023 8:47:50 PM,"510","15.5","31","819.7"
